scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
"December 06, 2020",Actualizat ieri,65.643,Iasi,Frumoasa ,Detached,Unfurnished,2,2,15,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.11.2020,48.200,Iasi,Copou ,Detached,N/A,1,2,5,40 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,79.900,Iasi,Cug ,Semi_detached,N/A,3,6,7,60 mp,2020 (finalizata)
"December 06, 2020",Actualizat azi,42.400,Iasi,Dacia ,Semi_detached,Unfurnished,2,3,4,50 mp,1978
"December 06, 2020",Actualizat în 04.12.2020,87.000,Iasi,Dacia ,Detached,Furnished,3,1,4,91 mp,1986
"December 06, 2020",Actualizat în 03.12.2020,84.900,Iasi,Canta ,Detached,Unfurnished,3,1,9,80 mp,1993
"December 06, 2020",Actualizat în 01.12.2020,46.500,Iasi,Central ,Non_detached,N/A,2,4,8,49 mp,1970
"December 06, 2020",Actualizat în 24.11.2020,110.000,Iasi,Bd. Independentei ,Detached,Furnished,3,Etaj 1,N/A,72 mp,1976
"December 06, 2020",Actualizat în 10.11.2020,25.900,Iasi,Baza 3 ,Detached,Furnished,1,4,4,25 mp,N/A
"December 06, 2020",Actualizat în 23.10.2020,119.000,Iasi,Podu Ros ,Detached,Furnished,3,2,4,72 mp,1979
"December 06, 2020",Actualizat în 21.11.2020,90.000,Iasi,Gara ,Detached,Furnished,3,3,9,75 mp,1982
"December 06, 2020",Actualizat în 19.11.2020,70.500,Iasi,Copou ,Semi_detached,Unfurnished,2,1,4,55 mp,2019
"December 06, 2020",Actualizat în 04.12.2020,60.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,52 mp,1965
"December 06, 2020",Actualizat în 04.12.2020,78.900,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,66 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 23.06.2017,70.000,Iasi,Galata ,Detached,Furnished,4,3,4,85 mp,1982
"December 06, 2020",Actualizat în 30.10.2020,59.900,Iasi,Valea Adânca ,Detached,N/A,3,Mansarda,4,63 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,75.000,Iasi,Ultracentral ,Semi_detached,Unfurnished,2,6,8,50 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 21.11.2020,76.000,Iasi,Galata ,Detached,N/A,3,1,4,80 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,51.000,Iasi,Tatarasi ,Detached,Furnished,2,3,5,46 mp,2009
"December 06, 2020",Actualizat în 17.11.2020,54.500,Iasi,Tatarasi ,Non_detached,Unfurnished,2,3,8,50 mp,2010
"December 06, 2020",Actualizat în 27.11.2020,56.000,Iasi,Tudor Vladimirescu ,Detached,N/A,2,Parter,2,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 17.11.2020,100.000,Iasi,Tatarasi ,Detached,Furnished,4,Parter,4,83 mp,1986
"December 06, 2020",Actualizat în 25.11.2020,65.000,Iasi,Canta ,Detached,Furnished,3,3,4,61 mp,1982
"December 06, 2020",Actualizat în 04.12.2020,44.900,Iasi,Dacia ,Detached,Furnished,1,5,8,40 mp,1996
"December 06, 2020",Actualizat ieri,56.500,Iasi,Galata ,Detached,Unfurnished,2,3,3,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 11.11.2020,80.000,Iasi,Gara ,Detached,Furnished,3,4,8,70 mp,1984
"December 06, 2020",Actualizat în 02.12.2020,108.000,Iasi,Central ,Detached,Furnished,3,3,10,73 mp,1974
"December 06, 2020",Actualizat în 30.11.2020,55.000,Iasi,Bucium ,Detached,N/A,3,1,3,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.08.2020,51.900,Iasi,Nicolina ,Detached,Furnished,2,3,3,60 mp,2015
"December 06, 2020",Actualizat în 27.11.2020,115.000,Iasi,Central ,Detached,Furnished,3,1,1,53 mp,1960
"December 06, 2020",Actualizat în 03.12.2020,58.500,Iasi,Podu Ros ,Semi_detached,N/A,2,Etaj 5,N/A,49 mp,2020
"December 06, 2020",Actualizat în 02.12.2020,61.500,Iasi,Nicolina ,Detached,Furnished,3,1,4,55 mp,Dupã 2010
"December 06, 2020",Actualizat în 09.10.2020,39.500,Iasi,Tatarasi ,Semi_detached,N/A,2,3,4,50 mp,1970
"December 06, 2020",Actualizat în 27.11.2020,77.500,Iasi,Copou ,Semi_detached,Unfurnished,2,4,5,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,41.000,Iasi,Bucium ,Detached,Unfurnished,2,2,3,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,47.450,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,40 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,59.500,Iasi,Dacia ,Detached,Furnished,2,2,4,44 mp,N/A
"December 06, 2020",Actualizat ieri,60.000,Iasi,Canta ,Detached,Furnished,3,4,4,65 mp,N/A
"December 06, 2020",Actualizat în 03.12.2020,77.500,Iasi,Mircea cel Batrân ,Detached,Furnished,3,1,10,70 mp,1976
"December 06, 2020",Actualizat în 21.11.2020,94.900,Iasi,Pacurari ,Detached,N/A,3,3,10,80 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,88.000,Iasi,Podul de Fier ,Detached,Furnished,3,4,4,76 mp,1986
"December 06, 2020",Actualizat în 05.10.2020,66.000,Iasi,Copou ,Detached,N/A,2,2,10,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,54.000,Iasi,Tatarasi ,Detached,Furnished,2,3,4,55 mp,1985
"December 06, 2020",Actualizat în 04.12.2020,65.000,Iasi,Tatarasi ,Semi_detached,Furnished,3,9,10,80 mp,1972
"December 06, 2020",Actualizat în 12.10.2020,85.000,Iasi,Canta ,Detached,N/A,3,1,4,72 mp,1981
"December 06, 2020",Actualizat ieri,56.000,Iasi,Tudor Vladimirescu ,House,N/A,2,Parter,3,50 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,53.400,Iasi,Central ,Detached,N/A,1,3,8,36 mp,2022 (in constructie)
"December 06, 2020",Actualizat ieri,66.000,Iasi,Centru Civic ,Non_detached,Furnished,2,3,3,45 mp,2016
"December 06, 2020",Actualizat în 25.11.2020,64.000,Iasi,Canta ,Detached,N/A,3,Parter,4,72 mp,1981
"December 06, 2020",Actualizat în 04.12.2020,64.500,Iasi,Galata ,Detached,Furnished,3,1,3,63 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,42.000,Iasi,Podu Ros ,Semi_detached,N/A,2,4,4,52 mp,1963
"December 06, 2020",Actualizat în 04.12.2020,48.500,Iasi,Pacurari ,Detached,Furnished,1,6,10,35 mp,1990
"December 06, 2020",Actualizat în 07.11.2020,32.400,Iasi,Bucium ,Semi_detached,N/A,1,1,4,32 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,96.000,Iasi,Tudor Vladimirescu ,Detached,Furnished,2,11,11,70 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,56.500,Iasi,Galata ,Detached,N/A,2,1,3,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,54.400,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,2,10,35.15 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 22.10.2020,43.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,4,52 mp,1970
"December 06, 2020",Actualizat în 29.08.2020,134.000,Iasi,Centru Civic ,Detached,Furnished,3,2,7,75 mp,1977
"December 06, 2020",Actualizat în 18.11.2020,130.000,Iasi,Copou ,Detached,N/A,4,4,4,110 mp,1969
"December 06, 2020",Actualizat în 03.12.2020,52.000,Iasi,Zimbru ,Semi_detached,Furnished,2,Parter,4,44 mp,1978
"December 06, 2020",Actualizat în 18.06.2020,59.000,Iasi,Cug ,Detached,N/A,3,2,12,76 mp,N/A
"December 06, 2020",Actualizat în 04.12.2020,38.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,Parter,4,32 mp,N/A
"December 06, 2020",Actualizat în 29.10.2020,63.900,Iasi,Canta ,Detached,Furnished,3,4,5,61 mp,1981
"December 06, 2020",Actualizat în 03.12.2020,65.500,Iasi,Alexandru cel Bun ,Detached,N/A,3,5,10,72 mp,1976
"December 06, 2020",Actualizat în 29.10.2020,78.880,Iasi,Cug ,Detached,N/A,3,2,10,72 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,135.000,Iasi,Arcu ,Detached,Furnished,4,7,9,90 mp,1990
"December 06, 2020",Actualizat în 15.04.2020,125.000,Iasi,Centru Civic ,Detached,N/A,3,Etaj 5,N/A,75 mp,1991
"December 06, 2020",Actualizat ieri,50.900,Iasi,Bucium ,Detached,Furnished,2,1,5,50.9 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 01.12.2020,54.900,Iasi,Pacurari ,Detached,Unfurnished,2,2,3,62 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 20.08.2020,31.600,Iasi,Galata ,Detached,N/A,1,1,3,39 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,55.000,Iasi,Galata ,Detached,Unfurnished,2,Parter,3,56 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 18.11.2020,92.500,Iasi,Arcu ,Detached,Furnished,2,4,4,54 mp,1990
"December 06, 2020",Actualizat în 30.11.2020,50.000,Iasi,Podu Ros ,Non_detached,N/A,2,2,4,50 mp,N/A
"December 06, 2020",Actualizat în 02.12.2020,114.780,Iasi,Copou ,House,N/A,3,5,11,96 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,57.500,Iasi,Nicolina ,Detached,Furnished,2,Parter,5,72 mp,2019
"December 06, 2020",Actualizat în 26.07.2020,65.000,Iasi,Copou ,Detached,N/A,2,2,10,61.88 mp,2019
"December 06, 2020",Actualizat în 11.03.2020,52.500,Iasi,Bucium ,Semi_detached,Furnished,2,Demisol,5,53 mp,2018
"December 06, 2020",Actualizat în 04.12.2020,43.600,Iasi,Pacurari ,Semi_detached,N/A,2,1,3,42 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 13.08.2020,47.000,Iasi,Tatarasi ,Non_detached,Furnished,3,4,4,46 mp,1970
"December 06, 2020",Actualizat în 04.12.2020,72.600,Iasi,Pacurari ,Detached,N/A,3,1,3,77 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,34.000,Iasi,Pacurari ,Detached,Unfurnished,1,2,4,42 mp,Dupã 2010
"December 06, 2020",Actualizat în 02.12.2020,55.000,Iasi,Cug ,Detached,Unfurnished,2,3,3,58 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.09.2020,85.500,Iasi,Pacurari ,Detached,N/A,3,1,8,80 mp,1989
"December 06, 2020",Actualizat în 15.09.2020,95.000,Iasi,Bucium ,Detached,Unfurnished,3,1,3,85 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 11.11.2020,65.000,Iasi,Pacurari ,Semi_detached,N/A,4,Etaj 8,N/A,75 mp,N/A
"December 06, 2020",Actualizat în 14.11.2020,80.000,Iasi,Gara ,Detached,N/A,3,4,8,70 mp,1982
"December 06, 2020",Actualizat în 04.08.2020,68.400,Iasi,Podul de Piatra ,Semi_detached,N/A,2,4,10,45.6 mp,2022 (proiect)
"December 06, 2020",Actualizat în 20.11.2020,59.900,Iasi,Bucium ,Semi_detached,Unfurnished,3,1,3,61 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,125.000,Iasi,Copou ,Detached,Unfurnished,4,2,2,110 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,72.900,Iasi,Gara ,Detached,N/A,3,2,8,73 mp,1984
"December 06, 2020",Actualizat în 20.11.2020,130.000,Iasi,Gara ,Detached,Furnished,4,3,8,105 mp,1989
"December 06, 2020",Actualizat în 25.08.2020,81.000,Iasi,Bucium ,Detached,Unfurnished,2,1,3,77 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 18.11.2020,63.650,Iasi,Bucium ,Detached,Unfurnished,2,4,6,65 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,67.000,Iasi,Pacurari ,House,Furnished,3,4,5,65 mp,2019
"December 06, 2020",Actualizat în 04.11.2020,49.990,Iasi,Podu Ros ,Non_detached,Unfurnished,2,2,4,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,74.000,Iasi,Copou ,Semi_detached,N/A,3,Parter,5,60 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,66.185,Iasi,Frumoasa ,Detached,Unfurnished,2,3,15,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 05.03.2020,78.000,Iasi,Copou ,Semi_detached,Furnished,2,3,8,52 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 04.12.2020,52.000,Iasi,Dacia ,Semi_detached,Furnished,2,Parter,4,44 mp,1989
"December 06, 2020",Actualizat în 25.11.2020,35.000,Iasi,Tatarasi ,Non_detached,N/A,2,8,10,38 mp,1971
"December 06, 2020",Actualizat în 04.12.2020,69.000,Iasi,Nicolina ,Detached,Furnished,2,3,4,50 mp,1980
"December 06, 2020",Actualizat în 03.12.2020,53.100,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,50.5 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 12.02.2020,75.000,Iasi,Central ,Detached,Furnished,2,5,10,50 mp,1960
"December 06, 2020",Actualizat în 24.11.2020,54.000,Iasi,Cug ,Detached,Furnished,2,Parter,3,56 mp,2017
"December 06, 2020",Actualizat în 23.09.2020,64.500,Iasi,Pacurari ,Detached,N/A,3,1,4,68.15 mp,2019
"December 06, 2020",Actualizat în 04.12.2020,130.000,Iasi,Copou ,Detached,Unfurnished,3,5,5,90 mp,2018
"December 06, 2020",Actualizat în 05.11.2020,90.000,Iasi,Cug ,Detached,N/A,4,Etaj 7,N/A,91 mp,N/A
"December 06, 2020",Actualizat în 26.11.2020,65.999,Iasi,Frumoasa ,Detached,N/A,3,3,4,66 mp,1985
"December 06, 2020",Actualizat în 21.11.2020,50.000,Iasi,Tatarasi ,Detached,N/A,3,10,10,69 mp,1970
"December 06, 2020",Actualizat în 16.11.2020,59.500,Iasi,Podu Ros ,Detached,Furnished,3,Etaj 3,N/A,70 mp,1970
"December 06, 2020",Actualizat în 02.12.2020,53.000,Iasi,Bucium ,Detached,N/A,2,1,2,56 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,96.204,Iasi,Metalurgie ,Detached,N/A,3,1,7,89 mp,2018
"December 06, 2020",Actualizat ieri,95.000,Iasi,Pacurari ,House,Furnished,3,1,4,64 mp,1985
"December 06, 2020",Actualizat în 27.11.2020,59.500,Iasi,Tatarasi ,Detached,Furnished,2,1,12,56 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 12.10.2020,67.900,Iasi,Galata ,Detached,N/A,3,2,4,64 mp,1984
"December 06, 2020",Actualizat în 26.11.2020,57.000,Iasi,Cug ,Detached,Furnished,2,1,4,56 mp,1986
"December 06, 2020",Actualizat în 17.11.2020,90.000,Iasi,Gara ,Detached,Unfurnished,3,8,10,90 mp,1980
"December 06, 2020",Actualizat în 12.10.2020,86.000,Iasi,Cug ,Detached,N/A,4,2,4,80 mp,1989
"December 06, 2020",Actualizat ieri,54.100,Iasi,Bucium ,Detached,Unfurnished,2,Parter,3,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 13.10.2020,94.000,Iasi,Bucium ,Detached,Furnished,2,4,4,60 mp,2014
"December 06, 2020",Actualizat în 12.10.2020,98.000,Iasi,Pacurari ,Detached,N/A,3,2,6,75 mp,1988
"December 06, 2020",Actualizat în 25.11.2020,63.900,Iasi,Nicolina ,Detached,N/A,3,4,4,72 mp,1985
"December 06, 2020",Actualizat ieri,41.300,Iasi,Bucium ,Non_detached,Furnished,2,1,4,41.3 mp,2018
"December 06, 2020",Actualizat în 30.11.2020,41.000,Iasi,Bucium ,Detached,Unfurnished,2,3,3,48 mp,2019
"December 06, 2020",Actualizat în 29.10.2020,88.500,Iasi,Nicolina ,Detached,Furnished,4,1,4,81 mp,1984
"December 06, 2020",Actualizat în 21.11.2020,47.000,Iasi,Podu Ros ,Semi_detached,N/A,3,4,4,56 mp,1964
"December 06, 2020",Actualizat în 25.11.2020,113.000,Iasi,Central ,House,N/A,2,1,5,56.5 mp,2019
"December 06, 2020",Actualizat ieri,52.000,Iasi,Þigarete ,Semi_detached,Furnished,2,Parter,4,40 mp,N/A
"December 06, 2020",Actualizat în 01.12.2020,45.400,Iasi,Podu Ros ,Semi_detached,N/A,2,3,4,49 mp,1964
"December 06, 2020",Actualizat în 02.11.2020,96.000,Iasi,Pacurari ,Detached,N/A,4,Parter,10,87 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.10.2020,51.500,Iasi,Miroslava ,Detached,N/A,2,Etaj 3,N/A,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 09.10.2020,62.000,Iasi,Metalurgie ,Detached,N/A,3,3,4,60 mp,1980
"December 06, 2020",Actualizat în 03.12.2020,87.500,Iasi,Tatarasi ,Detached,Unfurnished,2,3,10,56 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,51.900,Iasi,Nicolina ,Detached,N/A,2,2,2,50 mp,2019
"December 06, 2020",Actualizat în 17.11.2020,46.000,Iasi,Bucium ,Semi_detached,Unfurnished,2,2,3,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 08.10.2020,160.000,Iasi,Centru Civic ,Detached,N/A,3,1,7,80 mp,1989
"December 06, 2020",Actualizat în 18.11.2020,64.000,Iasi,Cug ,Detached,Unfurnished,3,4,4,66 mp,1986
"December 06, 2020",Actualizat ieri,78.000,Iasi,Canta ,Detached,Furnished,3,1,4,67 mp,1981
"December 06, 2020",Actualizat în 02.12.2020,41.000,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,1,4,50 mp,2019
"December 06, 2020",Actualizat în 18.08.2020,77.500,Iasi,Bucium ,Detached,Unfurnished,3,2,3,92 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,69.000,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,2,5,46.03 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,75.600,Iasi,Pacurari ,Detached,N/A,3,1,3,72 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,60.000,Iasi,Copou ,Semi_detached,Furnished,2,4,4,55 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 04.10.2020,75.000,Iasi,Gara ,Detached,Furnished,2,4,7,60 mp,1983
"December 06, 2020",Actualizat în 21.11.2020,49.400,Iasi,Podul de Fier ,House,N/A,2,1,5,38 mp,2019
"December 06, 2020",Actualizat în 18.11.2020,91.000,Iasi,Bucium ,Detached,Unfurnished,3,1,6,89 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,55.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,1,4,48 mp,1966
"December 06, 2020",Actualizat în 25.11.2020,72.000,Iasi,Tatarasi ,Semi_detached,Furnished,3,2,4,70 mp,1981
"December 06, 2020",Actualizat în 12.10.2020,90.000,Iasi,Pacurari ,Detached,N/A,3,6,7,76 mp,1984
"December 06, 2020",Actualizat în 03.12.2020,79.650,Iasi,Copou ,Detached,N/A,3,Etaj 1,N/A,88 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 28.08.2020,66.000,Iasi,Podu Ros ,Detached,Furnished,2,Parter,N/A,48 mp,1977
"December 06, 2020",Actualizat în 21.11.2020,210.000,Iasi,Bucium ,Detached,Furnished,3,7,7,165 mp,2015
"December 06, 2020",Actualizat în 03.12.2020,35.000,Iasi,Nicolina ,Detached,Unfurnished,1,1,7,43 mp,2020
"December 06, 2020",Actualizat în 04.12.2020,120.000,Iasi,Central ,Detached,N/A,4,1,1,114 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.11.2020,55.900,Iasi,Tatarasi ,Semi_detached,Furnished,3,3,4,67 mp,1970
"December 06, 2020",Actualizat în 12.10.2020,75.000,Iasi,Frumoasa ,Detached,Furnished,3,Parter,4,79 mp,1993
"December 06, 2020",Actualizat ieri,68.500,Iasi,Metalurgie ,Detached,Furnished,3,3,5,75 mp,1982
"December 06, 2020",Actualizat în 16.11.2020,69.000,Iasi,Tatarasi ,Detached,N/A,3,2,4,70 mp,1984
"December 06, 2020",Actualizat ieri,56.500,Iasi,Podul de Fier ,Detached,Furnished,1,3,4,34 mp,1982
"December 06, 2020",Actualizat ieri,56.000,Iasi,Pacurari ,Detached,Furnished,2,5,10,42 mp,N/A
"December 06, 2020",Actualizat ieri,88.000,Iasi,Gara ,Detached,Furnished,3,4,8,75 mp,1985
"December 06, 2020",Actualizat în 07.11.2020,50.900,Iasi,Bucium ,Semi_detached,N/A,2,1,4,51 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 18.09.2020,52.000,Iasi,Baza 3 ,Semi_detached,Furnished,3,4,4,55 mp,N/A
"December 06, 2020",Actualizat în 19.11.2020,70.000,Iasi,Tudor Vladimirescu ,Studio,Unfurnished,2,1,6,53 mp,2019
"December 06, 2020",Actualizat în 19.11.2020,80.000,Iasi,Alexandru cel Bun ,Detached,N/A,3,7,8,74 mp,1989
"December 06, 2020",Actualizat în 03.12.2020,52.000,Iasi,Bucium ,Semi_detached,Unfurnished,2,2,5,39.5 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.11.2020,61.000,Iasi,Galata ,Detached,N/A,2,4,5,50 mp,1980
"December 06, 2020",Actualizat ieri,64.000,Iasi,Tudor Vladimirescu ,Non_detached,N/A,2,3,13,49 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,95.000,Iasi,Valea Adânca ,Detached,Unfurnished,4,1,1,130 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,66.120,Iasi,Gara ,Semi_detached,N/A,2,1,8,45.6 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 23.11.2020,127.500,Iasi,Centru Civic ,Detached,Unfurnished,3,5,8,75 mp,1991
"December 06, 2020",Actualizat azi,37.900,Iasi,Tatarasi ,Semi_detached,Furnished,1,8,9,31 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 26.10.2020,55.000,Iasi,Tatarasi ,Semi_detached,N/A,3,4,4,70 mp,1970
"December 06, 2020",Actualizat ieri,52.000,Iasi,Cug ,House,Furnished,3,4,5,74 mp,2018
"December 06, 2020",Actualizat ieri,88.000,Iasi,Centru Civic ,Detached,Furnished,2,2,4,50 mp,1986
"December 06, 2020",Actualizat ieri,51.000,Iasi,Bucium ,House,Furnished,2,1,6,47 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,48.900,Iasi,Bucium ,Detached,Furnished,2,Parter,3,60 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,60.000,Iasi,Tatarasi ,Detached,Furnished,2,3,4,55 mp,1979
"December 06, 2020",Actualizat în 30.11.2020,92.500,Iasi,Bucium ,Detached,Unfurnished,3,1,5,81 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,78.000,Iasi,Podu Ros ,Semi_detached,Furnished,3,3,4,60 mp,1966
"December 06, 2020",Actualizat în 13.11.2020,66.860,Iasi,Bucium ,Detached,N/A,2,6,7,63 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,56.900,Iasi,Bucium ,Detached,N/A,2,Parter,3,63 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 22.10.2020,35.900,Iasi,Popas Pacurari ,Semi_detached,N/A,2,1,2,35 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,73.800,Iasi,Gara ,Detached,N/A,3,8,8,78 mp,1986
"December 06, 2020",Actualizat în 03.12.2020,94.250,Iasi,Tatarasi ,Detached,Furnished,3,4,7,73 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,60.000,Iasi,Lunca Cetatuii ,Detached,N/A,3,1,3,72 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.10.2020,78.500,Iasi,Central ,Detached,Furnished,2,7,8,61 mp,1980
"December 06, 2020",Actualizat ieri,55.000,Iasi,Canta ,Detached,Furnished,2,4,5,51 mp,1982
"December 06, 2020",Actualizat în 02.12.2020,91.000,Iasi,Tatarasi ,Detached,N/A,3,5,6,68 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,59.500,Iasi,Popas Pacurari ,Detached,Unfurnished,2,1,6,64 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,59.500,Iasi,Pacurari ,Detached,N/A,2,1,5,65 mp,2020
"December 06, 2020",Actualizat în 02.12.2020,57.000,Iasi,Copou ,House,Unfurnished,2,3,12,55.6 mp,2010
"December 06, 2020",Actualizat în 16.11.2020,68.000,Iasi,Gara ,Detached,Furnished,2,4,4,54 mp,1985
"December 06, 2020",Actualizat în 17.11.2020,64.000,Iasi,Podu Ros ,Detached,Furnished,2,4,4,50 mp,1980
"December 06, 2020",Actualizat în 29.10.2020,77.900,Iasi,Gara ,Detached,N/A,2,8,8,63 mp,1987
"December 06, 2020",Actualizat în 04.12.2020,68.000,Iasi,Valea Adânca ,Detached,Furnished,3,1,2,129 mp,2018
"December 06, 2020",Actualizat în 24.08.2020,53.300,Iasi,Bucium ,Detached,N/A,2,2,3,60 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,55.000,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,3,5,5,76.56 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,85.500,Iasi,Bucium ,Detached,Unfurnished,2,3,3,70 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,85.500,Iasi,Bucium ,Detached,Unfurnished,2,1,3,69 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 28.10.2020,77.500,Iasi,Bucium ,Detached,Furnished,2,6,6,74 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,78.000,Iasi,Podul de Fier ,Detached,Furnished,2,Parter,6,63 mp,2017
"December 06, 2020",Actualizat în 26.10.2020,50.000,Iasi,Cug ,Semi_detached,Furnished,2,Parter,4,50 mp,1984
