productId,size,locationId,productType,furnishType,floorNumber,numberOfFloors,yearOfConstruction,numberOfRooms
fbe8443c-293d-4721-892e-df3e4b8bfaab,34,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,FURNISHED,NULL,NULL,NULL,1
afcb67d1-b57e-44e1-828b-59e645c587b2,46,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,NON_DETACHED,UNFURNISHED,5,5,2013,2
15a10d2a-44be-402e-a653-ce1cc1c4c651,110,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,10,10,2020,3
f9b401c1-b4ce-4bce-8d33-836bcf26a155,41.99,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,FURNISHED,5,5,2020,2
3315edd6-6c1d-4994-95a2-6e688c5d5b89,41.05,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,FURNISHED,10,10,2020,2
22d07d77-526d-4259-8e32-4f22c2cfa3be,112,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,2,2,2010,3
1af6a280-179b-4ab9-8ccd-120955201fd7,43.1,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,12,12,2020,1
2b9cde90-b225-4afd-a94b-eb9a5da0b1b3,41.27,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,7,7,2020,1
ee61ffe0-3285-444b-aae7-22e171d4fe5d,39.09,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,FURNISHED,5,5,2020,2
bdfcd0d3-14cc-4e61-950c-3853f13fae9a,76,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,UNFURNISHED,4,4,1982,3
ba3c1caa-5e7a-4d86-a0f1-e65748b7776e,46,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,UNFURNISHED,8,8,2021,1
916a6427-d6df-4f5b-9fea-fda17e690c2e,156,dbff0936-5510-4515-a529-d95c3db032f8,DETACHED,UNFURNISHED,1,1,2020,4
681a2b25-aa5a-4154-adc7-6d9a52d63412,50,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,4,4,2017,2
3617fb16-ccb7-4bb1-9304-ec55b9c12b86,58,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,6,6,2020,2
e656c069-89dd-47ba-8782-cf256e666b62,58,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,UNFURNISHED,4,4,1982,2
59cbd8a5-f1e1-4d94-944c-c4ce70a31fae,75.88,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,FURNISHED,5,5,NULL,3
e667fa97-b23c-4867-97d1-4fdbf88bcf5c,78.1,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,FURNISHED,7,7,2019,3
e42dbc6c-4465-40ce-8eba-aa292e3241d2,55,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,3,3,2013,2
9ebae7b3-04ee-4143-bf1a-e9b7222f0bcc,33,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,11,11,2020,1
f747759a-2bab-4399-b1f6-33a7a715bc50,38,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,UNFURNISHED,13,13,2021,1
4ded7951-b095-4b0a-8fdc-e245c7a91d79,62,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,UNFURNISHED,5,5,1980,3
fc8487f5-698c-4fd1-a952-bb526e80a407,35.4,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,7,7,2021,1
dc9efdfc-fb61-4654-88d6-ff1c2d84205b,39.1,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,7,7,2021,2
de315af9-8b54-4285-bbb8-58d8db03c352,32.1,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,10,10,2021,1
a6d8d9df-1713-4729-8684-968f415d4eee,78,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,UNFURNISHED,8,8,1987,3
98bb339b-ae53-4834-ad8c-7db5f3dd006c,39,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,7,7,2020,1
9412dec1-8d38-44e2-93b8-994e52fcaeb2,78,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,9,9,2021,3
77d637bf-8e64-4ac9-98dc-931560f89d41,73,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,UNFURNISHED,10,10,NULL,3
14e6ebc8-569b-445c-b901-538ebdf81624,60,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,11,11,2020,2
b443e4f5-492a-4deb-a237-a640127c3285,89.35,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,2020,3
4f4d690e-3fbe-4345-8728-d8197b6cc308,38,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,7,7,2020,1
23fa910d-e7e5-40d5-a5b6-2df85d63bf5a,67,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,3,3,2019,3
d8ef0c52-235a-4646-a04e-41801ed22f0c,58,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,4,4,2019,2
65717d00-7897-47fb-9b92-b4045459890f,45,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,UNFURNISHED,11,11,2019,2
7c3f427e-0f0f-4040-b718-6e9f738c5c2c,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,UNFURNISHED,4,4,NULL,2
c8960cde-2fcc-47df-ad09-b6d52efc0c07,52,c22c0d6c-4236-4f25-9848-bc2bee1b6ddd,DETACHED,UNFURNISHED,7,7,2020,2
052132d3-a92b-4589-a71f-fd601aa96e58,65,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,UNFURNISHED,4,4,1982,3
24a4d718-4adc-44ad-ac71-f957ef1d29cd,68.75,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,FURNISHED,5,5,2020,3
3a6edc5d-c0c2-435b-bdea-f59fa61fcd5a,77,4a593e0e-d7d6-4f20-a1aa-8187a5d73cb5,DETACHED,UNFURNISHED,4,4,1980,3
9a510371-03c9-4ca6-84bb-e123320021e5,26,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,UNFURNISHED,9,9,NULL,1
2cdbbb1f-e58e-41a6-85c6-7c5978694ca0,50,64b99b16-d8db-403f-9076-7bff8e170bae,NON_DETACHED,UNFURNISHED,3,3,1962,2
0e73cf44-8865-4575-a516-888804eb59de,81,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,NULL,NULL,1987,4
749eabd1-87b7-4067-ba07-6d5c8feb002f,60,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,7,7,2020,2
6c2d284f-aef0-4b6b-9d90-cc0d39ea3791,30,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2020,1
7fdabfbc-8687-4151-ad04-c95e34ac3952,47,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,11,11,2020,2
eea0a4e3-7ebf-4467-a935-c7bbb46af04b,40,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,11,11,2020,1
cb489b73-17d0-4ebd-8e5e-8ddac09818f0,105,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,2,2,2018,3
e1e0e2ee-d067-42f2-99e1-cc3b214a2c70,38,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,6,6,2020,1
df916dac-7a10-4121-b25b-c93dd53c88fc,60,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,11,11,2020,3
51bced45-5a60-419c-a0e2-166281b5fac1,51,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2020,2
a56891f5-0247-45d4-8cc8-756a2e5a874c,57,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,6,6,2020,2
a79f3645-ff63-47ed-8582-5e8d651c29a0,52,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,NULL,NULL,2018,2
33764c38-a58c-4096-bb60-97a33e19df3c,32.14,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,FURNISHED,5,5,2020,1
6d641c52-a385-4345-be88-ee75c8f402ec,41,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,3,3,2020,1
e1a5eb80-7b2c-4084-b476-5dedffd41e8a,56,cfae3aa6-113d-4ace-87ff-6222850f8399,SEMI_DETACHED,UNFURNISHED,4,4,NULL,3
d5417f4a-a573-47cd-bc90-446cf96675f3,54,933e1840-0fd0-4fc7-83c4-6af598cada87,SEMI_DETACHED,UNFURNISHED,3,3,2020,3
c3a87ee5-5cfb-4c7e-9b5a-9f5ad383d7c4,182.7,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,FURNISHED,12,12,2020,4
2151a3d6-ebcb-4125-849d-59c55e0464a3,199,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,9,9,2019,3
c3b61817-e5d1-45f0-a261-cf33c6891947,88,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,NULL,NULL,1988,4
a1d15ecf-8424-48fa-916e-138781c6045e,54,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,NULL,NULL,1987,2
85c79021-d9f9-42a9-a920-1ebe61fea539,38.5,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,13,13,2021,1
c0ee5c1d-4f29-492d-a507-32d2db786f89,44,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,3,3,2017,2
a0be6f1f-cc31-4574-ba72-66693008b143,61,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,7,7,2020,2
791c47ef-d129-4b92-bcb4-252578f0b861,45,02313c71-0175-4e5d-a8a8-3bf7b3a21f21,SEMI_DETACHED,UNFURNISHED,4,4,1980,2
8d2ce387-1323-4c7b-bd67-3104f0f05409,59,933e1840-0fd0-4fc7-83c4-6af598cada87,SEMI_DETACHED,UNFURNISHED,3,3,2020,3
b6c1b4f8-b180-425a-b0a4-9181639f6f82,38,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2018,1
b414ba6d-bea2-4c39-842c-c194b29e0b84,71,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,NULL,NULL,1987,3
8110ec6c-b612-43a6-9529-d96da6644626,51,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,11,11,2020,2
f8827220-8872-48ac-abbe-c5eb546cb36c,41,32a28854-165e-448f-aaed-e95fa23eb9c4,NON_DETACHED,UNFURNISHED,10,10,2019,1
7045320b-ad82-47fb-a12e-63322760a6be,53,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,6,6,2020,2
d8cb35ac-8bb0-4aaa-90d1-1e4fa85aeb68,75,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,4,4,1982,3
f2bd5ee0-3b59-4d01-8201-d4e2dabb590b,55,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,4,4,1983,2
3d00f8c8-35cb-4a1e-b793-c95662da3833,71,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2020,3
f269277d-9433-440c-9306-01c5f75efff4,62.5,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,7,7,2019,2
f02b3ad7-779d-4c68-84fc-be06bf479b23,65,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,10,10,2019,2
4feedd88-c42f-47a8-b758-d0944d2ef461,41,4a593e0e-d7d6-4f20-a1aa-8187a5d73cb5,SEMI_DETACHED,UNFURNISHED,10,10,2019,1
7d022e73-b8ba-49a8-8e83-57a708d82b2f,47,933e1840-0fd0-4fc7-83c4-6af598cada87,SEMI_DETACHED,UNFURNISHED,6,6,2020,2
8d17bcfe-e7df-42e9-992b-a5873df13fa4,48,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,NULL,NULL,2018,2
e708be3f-a0cb-41f1-becb-5061ea4cd50b,62,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,11,11,2020,2
a8d349a2-b047-4d3a-8b8c-6f35ca4c534b,59,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2020,3
427ddac2-0557-406b-9423-92784d44460d,65,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,5,5,2020,3
1fb78ea6-19a8-4395-919a-f8c77640b249,72,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,10,10,1979,3
bc2e4f52-8e40-4b2a-be13-985767adc807,73,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,7,7,2020,3
117559d2-9bc5-48da-8836-8262e53df5d7,48.25,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,2,2,2020,2
46e66f5c-d119-4d62-b10f-12d039783bbe,41.97,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,6,6,1988,1
cefb43ac-5cfe-42ff-a93a-e8a204ba1f0a,110,3875bcd7-3eb6-4dae-9483-122bc88bef1b,SEMI_DETACHED,UNFURNISHED,2,2,2010,4
693ce9be-b0aa-4ccd-9f1a-291b1999c04a,30,0e5b33ab-d6d0-4f33-931f-38785fe3c392,SEMI_DETACHED,UNFURNISHED,2,2,2017,1
afcd8b00-571e-4d48-bde2-7b935aa7dabd,32.3,133dfd5f-92e3-4188-977e-9eb391f0dd82,SEMI_DETACHED,UNFURNISHED,6,6,2021,1
1f13bc93-df3b-44d9-ac36-1524ab4a835f,55,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,2,2,2020,2
f2e37717-a6f9-4599-9705-7942775c5830,77,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,4,4,1988,3
61eb57e0-c4d2-4bc5-909c-2a0f5f82a45d,63,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,FURNISHED,12,12,2018,2
8370be72-d882-419a-bb20-13171c8c48f3,47,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,FURNISHED,3,3,2021,2
ddab8364-ba0a-4418-b11d-05018acc8130,50,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,2,2,2019,2
c5972d74-b274-4acd-9792-c164e549d2c4,45,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2019,2
7daee543-589d-4ea9-a8e5-08cbd4c97f52,64,cc33fe64-3a31-481b-8f06-8cedca2d2617,NULL,NULL,NULL,NULL,2017,2
29953192-5cfc-4f5b-a0fe-15e9958221bd,49,2376421b-0d80-458b-a666-fc83c56c9066,NULL,UNFURNISHED,4,4,2020,2
6abddde3-37f6-4d62-9d0c-0cf03f32cf86,37,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,3,3,2020,N/A
4f5a654f-fd3b-4728-b0ca-7a15c0d9c046,86,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,UNFURNISHED,8,8,1990,3
0edc5670-adb0-4f4a-912f-5f8f7a927931,38,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,2,2,2020,1
b9d219f8-dbec-4c46-ab61-373d9def2d29,42,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,FURNISHED,3,3,2019,1
a5abc765-4a42-4962-a4ec-2ccea3e885c0,40,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,10,10,2021,2
da105549-6e4e-40b2-8a8b-847004fdc1ec,36,28016945-b564-4cb0-ad95-2c1a4208a7a2,DETACHED,FURNISHED,6,6,2020,1
39a8fe77-8372-47f4-8e9f-9189c67050f2,36,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,4,4,1982,1
dd6f0442-cd72-4195-8641-ff91726ec132,63,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,1982,3
e5f5bc23-8229-4333-a393-8804167cef4e,57,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,10,10,2021,2
b370ea02-e1da-43ff-bca8-340f8612282f,67,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,4,4,1970,3
aeea8e48-99e5-49d8-a252-2f62f687a850,56,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,4,4,2019,2
80f4c058-9bd4-4b18-9284-134e2e341954,53,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,UNFURNISHED,4,4,1971,3
6955eb67-a7e4-4261-84c9-8d883f888dad,42,b2289cba-2303-49c4-be84-49b0d112efb3,NON_DETACHED,UNFURNISHED,4,4,1976,2
3f3ef55a-fc03-4fa6-bbad-75502262fad6,70,8dacc2b2-a441-4035-83f6-80796d87b4d2,DETACHED,UNFURNISHED,4,4,1985,3
0223d5da-41f5-4a0d-b3e1-38bacd69b17f,82.6,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,NULL,3
4bfe7a1d-7a8d-4f80-b3a8-06a2e6d05f3a,50.07,c579ae1d-1949-4e99-b6ad-f020f303d484,NULL,NULL,10,10,1979,2
0063222c-becd-44f6-9ad4-05869c4280f9,37,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,UNFURNISHED,6,6,NULL,1
b3cf300c-4e99-4acf-85b1-0468275f1551,52,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,10,10,2021,2
b9dcff39-5243-4c7c-abd8-2a739f58c308,47,56bad621-fc55-40bb-89f9-f3bc1dd14abe,NULL,UNFURNISHED,10,10,2021,2
8dd654b0-8bd1-4700-b50d-656892f99111,62,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,FURNISHED,3,3,2021,2
b3dddf9e-9b2b-487f-a712-03f5ac54d6b5,45,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,2,2,2019,2
ffea3a35-c107-42d1-82c0-8b91e70b4ec3,50,b49b52b2-e544-4678-a29d-34bc5e5eed75,DETACHED,UNFURNISHED,4,4,1978,2
22866e45-8dd0-41a3-986f-3d0fc9f96e9b,53,f088baf3-92a6-47c4-8cce-157f059c65f6,DETACHED,UNFURNISHED,4,4,1990,2
6c10453f-f99c-4918-9d83-f8d5908db63f,59,2f385e6b-1d0b-4442-88f0-c0ccd601b68f,DETACHED,UNFURNISHED,9,9,1978,2
504178bf-7a09-4feb-93c8-bdbd6caa6710,35,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,UNFURNISHED,4,4,2020,1
529b9ec1-f2ee-40be-aaa3-0b9ed63e7a9b,60,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,5,5,2020,2
72755893-a570-425b-a627-25caa2f3ddf4,43,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,3,3,1958,2
d06aefea-b6e6-4bf1-a7b2-b9f802d271fd,60,02313c71-0175-4e5d-a8a8-3bf7b3a21f21,DETACHED,UNFURNISHED,4,4,1987,2
824a23ea-5edd-4790-9b7b-e78cbdddad45,39.1,cfae3aa6-113d-4ace-87ff-6222850f8399,DETACHED,UNFURNISHED,5,5,2019,1
dfd19a80-c342-4417-a8a3-e017bfe6871c,40,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,3,3,2020,1
0e1783f5-181f-4096-a783-bcea8a43aa92,50,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,UNFURNISHED,4,4,1976,2
d0258372-b9af-466e-ad1d-3a24335ce5cc,46.79,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,2,2,2017,2
a2d32bb0-bc1d-4f09-baa6-13b82d6aaa5e,48,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,FURNISHED,2,2,2020,2
2e476603-934a-4995-9a5c-c76ddfecce60,52,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,SEMI_DETACHED,UNFURNISHED,4,4,1982,2
3e66d61d-643e-439c-9fa6-4e86e5dec571,30,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,UNFURNISHED,4,4,1986,1
edca7ca1-7b4e-4b3e-ab39-453b0d15ec34,61,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,UNFURNISHED,4,4,1982,2
1441822c-04e4-4434-9af7-632a279d20dd,50,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,5,5,2017,2
218ffa15-6c70-405d-bf0c-8c84817f1272,46,10f71cb7-a855-40dd-97c3-4a211aaa41d9,DETACHED,FURNISHED,6,6,2020,2
2f8274be-e317-4db1-b3bc-eb823c7e8167,26,1e0aab60-b7ef-429d-b553-461311ee40a1,SEMI_DETACHED,UNFURNISHED,4,4,1980,1
750de083-f7ef-4f5d-8619-ba0c3de798d0,53,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,4,4,1982,2
adffae2c-b580-469d-903e-2f8095c89e06,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,11,11,2021,2
dfa2a275-e403-4daf-b3cd-73d74c17fffe,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,5,5,2015,2
6573eda7-5def-492c-a30a-823ed3ef2081,61,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,2019,2
4e533bd3-2a42-4179-9282-9e06ccd662d9,52,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,FURNISHED,12,12,2020,2
bf422d9d-0c5d-47e3-9e70-b732ee95d6da,37.62,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,UNFURNISHED,8,8,1992,1
eed5a7db-7482-4519-b26f-bb0d7d33acf1,70,cc33fe64-3a31-481b-8f06-8cedca2d2617,NULL,UNFURNISHED,3,3,2020,3
0d294022-f21a-40ab-82f6-298550875888,54,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,3,3,2017,2
238eaf44-555c-44f0-818e-d83ff808585f,68,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,2,2,2020,3
6ee2efef-a7b4-4e33-8798-89d4f3ab3fa2,54,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,UNFURNISHED,9,9,1961,2
36f18ea1-169e-46b3-94e1-45a599b01b99,53.8,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,UNFURNISHED,4,4,2020,2
5b9f441d-ee5c-455d-ac7b-3b5cc65d6830,39,a050dc4b-3783-40d4-9458-50644f3de831,DETACHED,FURNISHED,3,3,NULL,1
7a2db5d7-ebb9-40af-8179-bff340e33067,36,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,FURNISHED,3,3,2020,1
d9e453ec-4fa9-4354-8399-d4c68374afa9,32,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,UNFURNISHED,3,3,2020,1
27e161d6-7ab6-4b21-a8be-b1da8c4a57b4,43,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,10,10,1990,1
e49f0aea-10cf-4ee6-88d1-7faa03d77f01,40,b2289cba-2303-49c4-be84-49b0d112efb3,NULL,UNFURNISHED,4,4,1976,2
2ffe37ab-0f7c-4c18-8bab-117627718213,64.5,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,10,10,2020,2
708e97cd-a77e-4722-91d1-13a284417f25,72,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,9,9,1980,3
0a68f5d9-f9fc-45ec-bdd9-613dc84100ba,40,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,FURNISHED,13,13,2010,1
90b15642-4f66-467f-bf6e-3ea5a6d77a71,72,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2018,3
63b0a925-bc04-43b5-a6e2-53a629824507,62,933e1840-0fd0-4fc7-83c4-6af598cada87,SEMI_DETACHED,UNFURNISHED,12,12,2020,2
7e04307b-4e33-4e05-a5de-6ecee24e7f8a,62,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,2019,2
c8f2ff04-11ef-49e5-a405-c5a2ef6ead7c,58,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,4,4,2020,2
bcf42e48-c361-4252-b083-669921e28781,57,28016945-b564-4cb0-ad95-2c1a4208a7a2,SEMI_DETACHED,UNFURNISHED,5,5,2009,2
bf9b8180-3d32-419c-8646-98a696b15add,59,c579ae1d-1949-4e99-b6ad-f020f303d484,SEMI_DETACHED,UNFURNISHED,8,8,2021,2
c739142a-5b92-486e-9f11-2cb7bfa60ad5,73,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,UNFURNISHED,10,10,1972,3
183c0bae-b335-4b05-b859-775efb2e2938,43,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,3,3,2021,1
65787220-a0fc-4f15-91f1-24463f318506,56,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,FURNISHED,5,5,2020,2
a8758c51-125b-48d3-bffa-7f9e2ad4cd11,61,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,11,11,2021,2
792eb4e6-82c5-410f-9fa8-4f53dcd1c044,48,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,UNFURNISHED,3,3,2018,2
870c83e9-7817-40f1-88cc-02ad61c45da3,61.88,56bad621-fc55-40bb-89f9-f3bc1dd14abe,NULL,FURNISHED,11,11,2020,2
3ac623ad-063c-4df8-ae68-7e0bc36ad382,64,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,8,8,1992,2
d53db747-6f02-476d-b5ef-52fe6b5db237,95.65,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,11,11,2020,3
f06cfd65-ac2c-409a-bff0-2d8165a76f4d,30,1b0b53a1-c35d-454c-8142-de60b5ab102a,NULL,UNFURNISHED,4,4,1969,2
6e9bf5cc-0549-40de-8bb4-0e18feeb1493,45,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,UNFURNISHED,4,4,NULL,2
81ecbabb-eed3-49ae-9423-851d3d6e358a,88,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,2020,3
